estado;titulo;sku_legacy;handle;ps_product_ids;ids_vivos;que_hace_falta;tamano;admin
LISTO;Star Tower Award;PS9482;p-8193-star-tower-award;GM744B GM744C;GM744B GM744C;;2 variantes;https://admin.shopify.com/store/trophy-partner/products?query=PS9482
LISTO;Sweeping Ribbon Award;PS11402;p-8882-sweeping-ribbon-award;CD1022ABL CD1022AGO CD1022AGR CD1022ARD CD1022BBL CD1022BGO CD1022BGR CD1022BRD CD1022CBL CD1022CGO CD1022CGR CD1022CRD;CD1022ABL CD1022AGO CD1022AGR CD1022ARD CD1022BBL CD1022BGO CD1022BGR CD1022BRD CD1022CBL CD1022CGO CD1022CGR CD1022CRD;;12 variantes;https://admin.shopify.com/store/trophy-partner/products?query=PS11402
LISTO;Sweeping Ribbon Award Clear;PS6984;p-6302-sweeping-ribbon-award-clear;CD1022ACL CD1022BCL CD1022CCL;CD1022ACL CD1022BCL CD1022CCL;;3 variantes;https://admin.shopify.com/store/trophy-partner/products?query=PS6984
LISTO;Two-Tone Wood Alder Plaque;PS9538;p-8213-two-tone-wood-alder-plaque;CD1038A CD1037A CD1039A CD1038B CD1037B CD1039B;CD1038A CD1038B;arrastra 4 id(s) muerto(s): CD1037A CD1039A CD1037B CD1039B;2 variantes;https://admin.shopify.com/store/trophy-partner/products?query=PS9538
LISTO;Windermere Plaque;PS9598;p-8226-windermere-plaque;CD1093A CD1094A CD1093B CD1094B;CD1093A;arrastra 3 id(s) muerto(s): CD1094A CD1093B CD1094B;1 variantes;https://admin.shopify.com/store/trophy-partner/products?query=PS9598
NO_IMPORTABLE;1 Year Anniversary Service Award Freestanding;PS8013;p-7794-1-year-anniversary-service-award-freestanding;CD929AY1G CD929AY1S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8013
NO_IMPORTABLE;1-Year Anniversary Freestanding Trophy;PS8030;p-7803-1-year-anniversary-freestanding-trophy;CD1235AY1 CD1236AY1B CD1236AY1G CD1236AY1R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8030
NO_IMPORTABLE;10 Year Anniversary Freestanding Service Award;PS8014;p-7795-10-year-anniversary-freestanding-service-award;CD929BY10G CD929BY10S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8014
NO_IMPORTABLE;10-Year Anniversary Freestanding Trophy;PS8015;p-7796-10-year-anniversary-freestanding-trophy;CD1235BY10 CD1236BY10B CD1236BY10G CD1236BY10R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8015
NO_IMPORTABLE;11 oz. Black Coffee Mug;PS6007;p-5325-11-oz-black-coffee-mug;CM701-02 CM701-05 CM701-89;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6007
NO_IMPORTABLE;11 oz. Black Mug;PS6003;p-5321-11-oz-black-mug;CM700-05;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6003
NO_IMPORTABLE;11 oz. Blue Mug;PS6004;p-5322-11-oz-blue-mug;CM700-14;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6004
NO_IMPORTABLE;11 oz. Green Mug;PS6005;p-5323-11-oz-green-mug;CM700-67;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6005
NO_IMPORTABLE;11 oz. Grey Mug;PS6006;p-5324-11-oz-grey-mug;CM700-08;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6006
NO_IMPORTABLE;14 oz. Ceramic Mug;PS6010;p-5328-14-oz-ceramic-mug;CM702-06;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6010
NO_IMPORTABLE;15 Year Anniversary Freestanding Award;PS8027;p-7800-15-year-anniversary-freestanding-award;CD929BY15G CD929BY15S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8027
NO_IMPORTABLE;15-Year Anniversary Freestanding Trophy;PS8028;p-7801-15-year-anniversary-freestanding-trophy;CD1235BY15 CD1236BY15B CD1236BY15G CD1236BY15R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8028
NO_IMPORTABLE;16 oz. Pilsner Glass;PS9621;p-8658-16-oz-pilsner-glass;G0993;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9621
NO_IMPORTABLE;2 Year Anniversary Freestanding;PS8031;p-7804-2-year-anniversary-freestanding;CD929AY2G CD929AY2S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8031
NO_IMPORTABLE;2-Year Anniversary Freestanding Trophy;PS8041;p-7810-2-year-anniversary-freestanding-trophy;CD1235AY2 CD1236AY2B CD1236AY2G CD1236AY2R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8041
NO_IMPORTABLE;20 Year Anniversary Freestanding Award;PS8033;p-7806-20-year-anniversary-freestanding-award;CD929BY20G CD929BY20S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8033
NO_IMPORTABLE;20-Year Anniversary Freestanding Award Trophy;PS8034;p-7807-20-year-anniversary-freestanding-award-trophy;CD1235BY20 CD1236BY20B CD1236BY20G CD1236BY20R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8034
NO_IMPORTABLE;25 Year Anniversary Freestanding Award;PS8035;p-7808-25-year-anniversary-freestanding-award;CD929BY25G CD929BY25S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8035
NO_IMPORTABLE;25-Year Anniversary Freestanding Trophy;PS8036;p-7809-25-year-anniversary-freestanding-trophy;CD1235BY25 CD1236BY25B CD1236BY25G CD1236BY25R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8036
NO_IMPORTABLE;3 Year Anniversary Freestanding Award;PS8044;p-7811-3-year-anniversary-freestanding-award;CD929AY3G CD929AY3S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8044
NO_IMPORTABLE;3-Layer Multi-Dimensional Digi-Color Award;PS6030;p-5348-3-layer-multi-dimensional-digi-color-award;DCC0500A DCC0500B;;DCC0500: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS6030
NO_IMPORTABLE;3-Year Anniversary Freestanding Trophy;PS8057;p-7818-3-year-anniversary-freestanding-trophy;CD1235AY3 CD1236AY3B CD1236AY3G CD1236AY3R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8057
NO_IMPORTABLE;30 Year Anniversary Freestanding Award;PS8051;p-7814-30-year-anniversary-freestanding-award;CD929BY30G CD929BY30S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8051
NO_IMPORTABLE;30-Year Anniversary Freestanding Trophy;PS8052;p-7815-30-year-anniversary-freestanding-trophy;CD1235BY30 CD1236BY30B CD1236BY30G CD1236BY30R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8052
NO_IMPORTABLE;35 Year Anniversary Freestanding Award;PS8053;p-7816-35-year-anniversary-freestanding-award;CD929BY35G CD929BY35S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8053
NO_IMPORTABLE;35-Year Anniversary Freestanding Trophy;PS8054;p-7817-35-year-anniversary-freestanding-trophy;CD1235BY35 CD1236BY35B CD1236BY35G CD1236BY35R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8054
NO_IMPORTABLE;3D Etched Crystal Cube;PS6025;p-5343-3d-etched-crystal-cube;GNS137;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6025
NO_IMPORTABLE;3D Etched Crystal Diamond Cube;PS6026;p-5344-3d-etched-crystal-diamond-cube;GNS142;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6026
NO_IMPORTABLE;4 Year Anniversary Freestanding;PS8058;p-7819-4-year-anniversary-freestanding;CD929AY4G CD929AY4S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8058
NO_IMPORTABLE;4-Year Anniversary Freestanding Trophy;PS8063;p-7824-4-year-anniversary-freestanding-trophy;CD1235AY4 CD1236AY4B CD1236AY4G CD1236AY4R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8063
NO_IMPORTABLE;40 Year Anniversary Freestanding Award;PS8059;p-7820-40-year-anniversary-freestanding-award;CD929BY40G CD929BY40S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8059
NO_IMPORTABLE;40-Year Anniversary Freestanding Trophy;PS8060;p-7821-40-year-anniversary-freestanding-trophy;CD1235BY40 CD1236BY40B CD1236BY40G CD1236BY40R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8060
NO_IMPORTABLE;45 Year Anniversary Freestanding Award;PS8061;p-7822-45-year-anniversary-freestanding-award;CD929BY45G CD929BY45S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8061
NO_IMPORTABLE;45-Year Anniversary Freestanding Trophy;PS8062;p-7823-45-year-anniversary-freestanding-trophy;CD1235BY45 CD1236BY45B CD1236BY45G CD1236BY45R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8062
NO_IMPORTABLE;5 Year Anniversary Freestanding Award;PS8064;p-7825-5-year-anniversary-freestanding-award;CD929AY5G CD929AY5S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8064
NO_IMPORTABLE;5-Year Anniversary Freestanding Award;PS8067;p-7828-5-year-anniversary-freestanding-award;CD1235AY5 CD1236AY5B CD1236AY5G CD1236AY5R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8067
NO_IMPORTABLE;50 Year Anniversary Freestanding Award;PS8065;p-7826-50-year-anniversary-freestanding-award;CD929BY50G CD929BY50S;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8065
NO_IMPORTABLE;50-Year Anniversary Freestanding Trophy;PS8066;p-7827-50-year-anniversary-freestanding-trophy;CD1235BY50 CD1236BY50B CD1236BY50G CD1236BY50R;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8066
NO_IMPORTABLE;A Frame Acrylic Phone Holder Calendar;PS8075;p-7829-a-frame-acrylic-phone-holder-calendar;PH15;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8075
NO_IMPORTABLE;A-Frame Phone Holder;PS8084;p-7833-a-frame-phone-holder;PH01 PH03A PH03B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8084
NO_IMPORTABLE;Abstract Acrylic Award with Wood Accent;PS9627;p-8664-abstract-acrylic-award-with-wood-accent;CD1254BL CD1254GR CD1254RD;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9627
NO_IMPORTABLE;Acrylic Chandelier Magnetic Stackable Bar;PS8078;p-7832-acrylic-chandelier-magnetic-stackable-bar;CD1210;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8078
NO_IMPORTABLE;Acrylic Chevron Tower Award;PS9628;p-8665-acrylic-chevron-tower-award;CD1264ABL CD1264AGR CD1264ARD CD1264BBL CD1264BGR CD1264BRD CD1264CBL CD1264CGR CD1264CRD;;CD1264: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS9628
NO_IMPORTABLE;Acrylic Trinity Tower;PS9629;p-8666-acrylic-trinity-tower;CD1248ABL CD1248AGR CD1248ARD CD1248BBL CD1248BGR CD1248BRD CD1248CBL CD1248CGR CD1248CRD;;CD1248: sin partes en Product Data (sin stock, con precio);;https://admin.shopify.com/store/trophy-partner/products?query=PS9629
NO_IMPORTABLE;Add-on Compass Medallion;PS6041;p-5359-add-on-compass-medallion;CD999MC;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6041
NO_IMPORTABLE;Add-on Globe Medallion;PS6042;p-5360-add-on-globe-medallion;CD999MG;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6042
NO_IMPORTABLE;Add-on Logo Digi;PS6043;p-5361-add-on-logo-digi;CD999YD;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6043
NO_IMPORTABLE;Add-on Logo Lasered Disc;PS6044;p-5362-add-on-logo-lasered-disc;CD999YL;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6044
NO_IMPORTABLE;Add-on Star Medallion;PS6045;p-5363-add-on-star-medallion;CD999MS;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6045
NO_IMPORTABLE;Alder and Acrylic Sculpted Shape Award;PS8085;p-7834-alder-and-acrylic-sculpted-shape-award;CD1232 CD1234 CD1233 CD1231;;sin precio o sin ficha;;https://admin.shopify.com/store/trophy-partner/products?query=PS8085
NO_IMPORTABLE;Alder Wood and Silver Backer Digi;PS6046;p-5364-alder-wood-and-silver-backer-digi;CD971AA CD971BA;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6046
NO_IMPORTABLE;Amphitheatre Tower Award;PS6054;p-5372-amphitheatre-tower-award;CD935A CD935B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6054
NO_IMPORTABLE;Aqua Ceramic Mug;PS8121;p-7846-aqua-ceramic-mug;CM708-755;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8121
NO_IMPORTABLE;Aqua Wave Circle Award on Ebony Lucite Oval Base;PS6063;p-5381-aqua-wave-circle-award-on-ebony-lucite-oval-base;CD938A CD938B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6063
NO_IMPORTABLE;Arch Acrylic Chandelier Award Topper;PS8129;p-7847-arch-acrylic-chandelier-award-topper;CD1212;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8129
NO_IMPORTABLE;Arch Horizon Acrylic Award;PS9918;p-8704-arch-horizon-acrylic-award;CD1200ABL CD1200AGY CD1200ARD CD1200BBL CD1200BGY CD1200BRD CD1200CBL CD1200CGY CD1200CRD;;sólo bajo una familia con comodín;;https://admin.shopify.com/store/trophy-partner/products?query=PS9918
NO_IMPORTABLE;Art Glass Vases Brilliant Red Centerpiece;PS6073;p-5391-art-glass-vases-brilliant-red-centerpiece;GI569;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6073
NO_IMPORTABLE;Art Glass Vases Distinctive Glass Glazed;PS6074;p-5392-art-glass-vases-distinctive-glass-glazed;GI568;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6074
NO_IMPORTABLE;Avondale Award Large;PS9942;p-8706-avondale-award-large;CD1102A;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9942
NO_IMPORTABLE;Avondale Award Small;PS9941;p-8705-avondale-award-small;CD1102B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS9941
NO_IMPORTABLE;Bamboo Plaque and Frost Acrylic;PS8161;p-7858-bamboo-plaque-and-frost-acrylic;CD1092A CD1091A CD1090A CD1092B CD1091B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8161
NO_IMPORTABLE;Beech Wood Business Card Holder;PS8166;p-7860-beech-wood-business-card-holder;CM749B;;ningún servicio lo sirve como producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS8166
